[2024-12-14 11:07:25,512] INFO day14:221 > Begin 
[2024-12-14 11:07:25,523] INFO day14:91 > Room Size:
Height=103, Width=101
ROBOT   0 | P:  77,  59 | V:   2, -23
ROBOT  26 | P:  58,  46 | V:  27, -25
ROBOT  27 | P:  87,  46 | V:  90,  78
ROBOT  28 | P:   6,  13 | V: -19, -47
ROBOT  29 | P:   8,  43 | V: -56, -16
ROBOT  30 | P:   4,  95 | V: -63,  72
ROBOT  31 | P:  87,  31 | V: -99,  -5
ROBOT  32 | P:   8,  51 | V: -81, -13
ROBOT  33 | P:  64,  15 | V:  -7, -18
ROBOT  34 | P:  57,  46 | V:  27,  74
ROBOT  35 | P:  93,  33 | V:  42,  50
ROBOT  36 | P:  95,  20 | V: -41,  17
ROBOT  37 | P:  18,  51 | V:  52,  44
ROBOT  38 | P:  31,  27 | V: -40,  21
ROBOT  39 | P:  31,  19 | V: -18, -32
ROBOT  40 | P:  83,   5 | V: -95,  86
ROBOT  41 | P:  23,  79 | V: -49,  63
ROBOT  42 | P:  58,  18 | V: -38,   7
ROBOT  43 | P:   7,  40 | V:  82,  -4
ROBOT  44 | P:  78,  29 | V:  42,  24
ROBOT  45 | P:  65,  43 | V:  45,  30
ROBOT  46 | P:  55,  39 | V:   8, -87
ROBOT  47 | P:  37,  22 | V:  13, -77
ROBOT  48 | P:  60,  33 | V:  58,  70
ROBOT  49 | P:  59,  64 | V:  99,  81
ROBOT  50 | P:  62,  44 | V:  20,  80
ROBOT  51 | P:  70,  65 | V:   1, -15
ROBOT  52 | P:  86,  58 | V:  85, -55
ROBOT  53 | P:  52,   8 | V: -16,  16
ROBOT  54 | P:  89, 102 | V:   2, -17
ROBOT  55 | P:  99,  41 | V: -73,  14
ROBOT  56 | P:  55,  37 | V: -82,  83
ROBOT  57 | P:  21,  74 | V:  21,  68
ROBOT  58 | P:   0,  71 | V: -41, -99
ROBOT  59 | P:   0,  13 | V: -52, -47
ROBOT  60 | P:  19,  66 | V: -93,  34
ROBOT  61 | P:  95,  80 | V:  64,  53
ROBOT  62 | P:  80,  17 | V: -73,  36
ROBOT  63 | P:  41,  28 | V: -62,  46
ROBOT  64 | P:  44,  96 | V: -97, -61
ROBOT  65 | P:  37,  91 | V: -22, -70
ROBOT  66 | P:  78,   8 | V: -87, -15
ROBOT  67 | P:   6,  93 | V: -36, -44
ROBOT  68 | P:  80,  21 | V:  37,  82
ROBOT  69 | P:  27,  70 | V: -13,  98
ROBOT  70 | P:   2,   1 | V:  38, -17
ROBOT  71 | P:  36,  84 | V: -17, -70
ROBOT  72 | P:  72,  12 | V: -91,   7
ROBOT  73 | P:  56,  88 | V: -19, -43
ROBOT  74 | P:  71,  99 | V: -16,  -2
ROBOT  75 | P:  56,  37 | V:  58,  84
ROBOT  76 | P:  57,  24 | V:  89, -77
ROBOT  77 | P:  96,  18 | V:  91, -97
ROBOT  78 | P:  20,  97 | V: -14,  62
ROBOT  79 | P:  36,  54 | V:  85, -33
ROBOT  80 | P:   3,  76 | V:  86, -40
ROBOT  81 | P:   5,  98 | V:  55,  61
ROBOT  82 | P:  44,  50 | V: -13, -44
ROBOT  83 | P:  84,  87 | V:  -3, -13
ROBOT  84 | P:  47,  40 | V:  25,  38
ROBOT  85 | P:  66,  24 | V: -43,  30
ROBOT  86 | P:  69,  71 | V:  14, -59
ROBOT  87 | P:   0,  84 | V:  68, -32
ROBOT  88 | P:  79,  41 | V: -18, -14
ROBOT  89 | P:  78,  17 | V:  45,  60
ROBOT  90 | P:  90, 101 | V: -99, -31
ROBOT  91 | P:  49,  56 | V:  66,  66
ROBOT  92 | P:  59,   7 | V:  31,  27
ROBOT  93 | P:  64,  38 | V: -69, -14
ROBOT  94 | P:  79,  82 | V:  80,  92
ROBOT  95 | P:  15,  55 | V:  44, -32
ROBOT  96 | P:  85,   9 | V:  11, -52
ROBOT  97 | P:  25,   1 | V: -14,  37
ROBOT  98 | P:  50,   1 | V: -17, -91
ROBOT  99 | P:  64,  74 | V:  38, -55
ROBOT 100 | P:  69,  51 | V:  19,  36
ROBOT 101 | P:  98,   4 | V:  46,  50
ROBOT 102 | P:  25,  44 | V:  48, -78
ROBOT 103 | P:  89,  57 | V: -68,  15
ROBOT 104 | P:  57,  65 | V:  14,  48
ROBOT 105 | P:  12,   9 | V: -94,  95
ROBOT 106 | P:   7,  20 | V: -49,   7
ROBOT 107 | P:  32,  65 | V:  92,  -1
ROBOT 108 | P:  53,  72 | V:  44, -10
ROBOT 109 | P:  76,  99 | V: -16,  66
ROBOT 110 | P:  10,  39 | V: -45,  50
ROBOT 111 | P:   4,  94 | V: -68, -85
ROBOT 112 | P:  44,  87 | V:   4, -85
ROBOT 113 | P:  83,  92 | V:  54,   8
ROBOT 114 | P:  26,  38 | V: -27,  -4
ROBOT 115 | P:  89,  43 | V: -44,  66
ROBOT 116 | P:  39,  20 | V:  53, -86
ROBOT 117 | P:  77,  62 | V: -24,  14
ROBOT 118 | P:   0,  36 | V:  25,  55
ROBOT 119 | P:  13,  89 | V: -14,  72
ROBOT 120 | P:  57,  19 | V: -82,  54
ROBOT 121 | P:   6,   0 | V:  47,  12
ROBOT 122 | P:  85,  47 | V: -90, -73
ROBOT 123 | P:  61,  73 | V:  75,  97
ROBOT 124 | P:  40,  43 | V: -33,  76
ROBOT 125 | P:  87, 100 | V:  66,  17
ROBOT 126 | P:  26,  58 | V:  12,  29
ROBOT 127 | P:  21,  53 | V: -40,  15
ROBOT 128 | P:  15,  62 | V: -86,   3
ROBOT 129 | P:  54,   6 | V:  27, -13
ROBOT 130 | P:  18,  51 | V:   4,  14
ROBOT 131 | P:  99,  61 | V:   2, -59
ROBOT 132 | P:  68,  62 | V: -99,  85
ROBOT 133 | P:  50,  20 | V:  49,  95
ROBOT 134 | P:  32,   3 | V:   4,   7
ROBOT 135 | P:  92,  35 | V:  11,   1
ROBOT 136 | P:  75,  96 | V:  67,  33
ROBOT 137 | P:  99,  89 | V: -79, -34
ROBOT 138 | P:  41,  52 | V:  66, -40
ROBOT 139 | P:   4, 101 | V:   3, -56
ROBOT 140 | P:  88,  45 | V:  73, -21
ROBOT 141 | P:  18,  53 | V:  33, -95
ROBOT 142 | P:  52,  89 | V:  59, -49
ROBOT 143 | P:  12,   6 | V: -10,  -3
ROBOT 144 | P:  52,  83 | V:  18,  14
ROBOT 145 | P:  10,  31 | V:  12,  89
ROBOT 146 | P:  79,  25 | V:  94,  94
ROBOT 147 | P:  77,  86 | V:  91,  70
ROBOT 148 | P:   7,   3 | V: -48, -21
ROBOT 149 | P:  40,   7 | V: -35,  66
ROBOT 150 | P:  50, 100 | V:  66, -80
ROBOT 151 | P:  90,  67 | V:  60,  98
ROBOT 152 | P:  18,  12 | V: -86, -18
ROBOT 153 | P:  64,  50 | V: -61, -10
ROBOT 154 | P:  75,  68 | V:  41, -20
ROBOT 155 | P:  35,  82 | V: -66,  28
ROBOT 156 | P:  53,  64 | V:  69,  -5
ROBOT 157 | P:  93,  27 | V: -60,   3
ROBOT 158 | P:  11,  14 | V:  22, -81
ROBOT 159 | P:  35,  46 | V: -75,  59
ROBOT 160 | P:   2,  91 | V: -76, -90
ROBOT 161 | P:  72,  93 | V: -95,  32
ROBOT 162 | P:  69, 102 | V: -56, -71
ROBOT 163 | P:   9,  53 | V: -80, -98
ROBOT 164 | P:  13,  84 | V: -61,  77
ROBOT 165 | P:   1,  65 | V: -50,  -1
ROBOT 166 | P:  32,  57 | V: -58,  20
ROBOT 167 | P:  51,  44 | V:   5,  98
ROBOT 168 | P:  51,  45 | V:  57, -58
ROBOT 169 | P:  22,  78 | V:  79, -31
ROBOT 170 | P:  97,  51 | V: -45,  -2
ROBOT 171 | P:   3,  99 | V:  -6, -27
ROBOT 172 | P:  44,  73 | V: -92, -99
ROBOT 173 | P:  29,  66 | V: -30, -76
ROBOT 174 | P:  80,  57 | V: -44, -82
ROBOT 175 | P:  22,  74 | V: -39, -68
ROBOT 176 | P:  53,  43 | V: -51,  40
ROBOT 177 | P:   4,  68 | V: -19, -11
ROBOT 178 | P:  96,  20 | V:  47,  40
ROBOT 179 | P:  45,  17 | V: -39,  56
ROBOT 180 | P:  76,   5 | V:  19,  17
ROBOT 181 | P:  88,  13 | V: -73,  73
ROBOT 182 | P:   4,  88 | V:  51,  72
ROBOT 183 | P:  63,  14 | V: -92, -99
ROBOT 184 | P:  90,  43 | V:  42,  84
ROBOT 185 | P:  87,  24 | V:  42, -18
ROBOT 186 | P:  57,  44 | V:  86,  48
ROBOT 187 | P:  30,  19 | V:  -9, -57
ROBOT 188 | P:  99,  23 | V: -85,  65
ROBOT 189 | P:  64,  93 | V:  98, -90
ROBOT 190 | P:  59,  93 | V: -70, -37
ROBOT 191 | P:  28,  43 | V: -40,  34
ROBOT 192 | P:  16,  68 | V:  78, -40
ROBOT 193 | P:  53,   4 | V:  43, -86
ROBOT 194 | P:  41,  68 | V:  -8,  39
ROBOT 195 | P:  71,  12 | V:  -8, -42
ROBOT 196 | P:  90,  37 | V: -90,  69
ROBOT 197 | P:  34,  78 | V:  35,  28
ROBOT 198 | P:  62, 102 | V:  14, -85
ROBOT 199 | P:  55,  89 | V:  98, -26
ROBOT 200 | P:  83,  84 | V:  35,  58
ROBOT 201 | P:  17,  64 | V:  78, -50
ROBOT 202 | P:  52,  37 | V:  71, -14
ROBOT 203 | P:  51,  30 | V:  -1, -77
ROBOT 204 | P:  61,  34 | V:  14, -68
ROBOT 205 | P:  70,  37 | V: -47,  -9
ROBOT 206 | P:   8,  72 | V:  95,   9
ROBOT 207 | P:  49,  54 | V: -34, -88
ROBOT 208 | P:   8,  25 | V: -95,  77
ROBOT 209 | P:  48,  45 | V:  -9,  25
ROBOT 210 | P:  76,  93 | V:  90, -11
ROBOT 211 | P:  61,  60 | V: -95, -83
ROBOT 212 | P:  94,  51 | V:  -2,  -9
ROBOT 213 | P:  43,  82 | V:  58,  70
ROBOT 214 | P:  87,  94 | V:  33,  37
ROBOT 215 | P:  26,   5 | V: -91, -83
ROBOT 216 | P:  95,  78 | V:  39, -38
ROBOT 217 | P:  53,  32 | V:  84,  11
ROBOT 218 | P:  94,   0 | V:  90, -17
ROBOT 219 | P:  96,  71 | V: -50, -50
ROBOT 220 | P:  14,  22 | V: -63, -88
ROBOT 221 | P:  49,   0 | V: -54, -59
ROBOT 222 | P:  40,  89 | V: -22,   8
ROBOT 223 | P:  46,   8 | V:  75, -47
ROBOT 224 | P:  94,  82 | V:  32,  27
ROBOT 225 | P:  81,  70 | V: -77, -89
ROBOT 226 | P:  45,  23 | V: -54,  65
ROBOT 227 | P:  93,  99 | V: -81, -12
ROBOT 228 | P:  58,   8 | V: -55,  15
ROBOT 229 | P:  52,  71 | V:   8,  30
ROBOT 230 | P:  30,  72 | V:  35,  19
ROBOT 231 | P:  90,  27 | V:  64, -38
ROBOT 232 | P:  29,  27 | V:  15,  45
ROBOT 233 | P:  96,  38 | V:  -2,  35
ROBOT 234 | P:  48,  84 | V: -56,  -7
ROBOT 235 | P:  30,  65 | V: -18, -44
ROBOT 236 | P:  93,  16 | V:  33,  21
ROBOT 237 | P:  15,  88 | V: -28, -60
ROBOT 238 | P:  93,  84 | V: -46,  13
ROBOT 239 | P:  86,  77 | V: -86, -45
ROBOT 240 | P:  29,   6 | V:  31,  61
ROBOT 241 | P:   9, 101 | V:  52, -31
ROBOT 242 | P:  16,  82 | V:  52, -12
ROBOT 243 | P: 100,  47 | V:  78, -78
ROBOT 244 | P:  80,  51 | V:  83, -11
ROBOT 245 | P:   4,  64 | V: -72,  93
ROBOT 246 | P:  81,  37 | V: -39,  58
ROBOT 247 | P:  63,  19 | V:  -9,  41
ROBOT 248 | P:  23,   6 | V: -62,  17
ROBOT 249 | P:  15,  46 | V:   5, -61
ROBOT 250 | P:  30,  25 | V: -40,  79
ROBOT 251 | P:  85,  93 | V:  81, -31
ROBOT 252 | P:  65,  52 | V:  67,  44
ROBOT 253 | P:  51,  15 | V: -34, -19
ROBOT 254 | P:  20,  12 | V:  19, -19
ROBOT 255 | P:  59,  24 | V: -12, -77
ROBOT 256 | P:  92,  94 | V: -24, -90
ROBOT 257 | P:  66,  27 | V: -17, -52
ROBOT 258 | P:  44,  80 | V:  97, -11
ROBOT 259 | P:  33,  52 | V: -18,  -5
ROBOT 260 | P:  43,  50 | V: -92,  25
ROBOT 261 | P:  55,  15 | V: -96, -96
ROBOT 262 | P:  64,  91 | V:  94,  86
ROBOT 263 | P:  41,  64 | V:  25, -88
ROBOT 264 | P:   8,  41 | V: -37,  39
ROBOT 265 | P:  65,  90 | V: -79,  67
ROBOT 266 | P:  64,   8 | V: -73,  70
ROBOT 267 | P:  16,  23 | V: -26, -22
ROBOT 268 | P:  33,  45 | V:   4, -55
ROBOT 269 | P:  20,  71 | V: -40, -27
ROBOT 270 | P:  50,  66 | V:  -7, -58
ROBOT 271 | P:  16,  65 | V:  21, -60
ROBOT 272 | P:  94,  96 | V: -43,  -1
ROBOT 273 | P:   8,  82 | V: -94,  91
ROBOT 274 | P:  68,  97 | V: -78,  37
ROBOT 275 | P:  11,  58 | V:  85, -51
ROBOT 276 | P:  11,  83 | V:  64,  71
ROBOT 277 | P:   8,  83 | V: -81,   8
ROBOT 278 | P:  55,  65 | V: -21,  14
ROBOT 279 | P:  91,   0 | V:  20, -13
ROBOT 280 | P:  32,  81 | V:  43, -31
ROBOT 281 | P:  65,  35 | V: -69,  31
ROBOT 282 | P:  23,  46 | V: -31,  84
ROBOT 283 | P:  16,  20 | V:  56, -67
ROBOT 284 | P:  43,   0 | V: -92,  61
ROBOT 285 | P:  60,  63 | V: -43,  58
ROBOT 286 | P:  99,  42 | V:  55, -63
ROBOT 287 | P:  78,  23 | V: -89,  76
ROBOT 288 | P:  30,   6 | V: -95, -71
ROBOT 289 | P:  11,  26 | V:  97, -88
ROBOT 290 | P:   0,  72 | V:   6,  14
ROBOT 291 | P:  62,  15 | V:  -8, -57
ROBOT 292 | P:  98,  25 | V:  68,  44
ROBOT 293 | P:  25,  48 | V: -84, -19
ROBOT 294 | P:  96,  56 | V: -59, -91
ROBOT 295 | P:  61,  52 | V:  -8, -93
ROBOT 296 | P:  22,  14 | V: -18, -13
ROBOT 297 | P:  98,  48 | V: -20, -93
ROBOT 298 | P:  44,  89 | V:  66, -51
ROBOT 299 | P:  28,  58 | V:  52,  48
ROBOT 300 | P:   2,  45 | V:  85,  71
ROBOT 301 | P:  93,  17 | V:  48,  15
ROBOT 302 | P:  18,  48 | V:  26,  53
ROBOT 303 | P:  40,   6 | V:  44,  52
ROBOT 304 | P:  84,  60 | V:  94,  83
ROBOT 305 | P:  66,  42 | V:  -5,  91
ROBOT 306 | P:  18,   6 | V:  87,  76
ROBOT 307 | P:  52,  12 | V:  31,  56
ROBOT 308 | P:  46,  12 | V: -30, -66
ROBOT 309 | P:  53,  32 | V: -87,  90
ROBOT 310 | P:  97,   8 | V: -50, -76
ROBOT 311 | P:  89,  72 | V: -77, -30
ROBOT 312 | P:  31,  65 | V: -75, -84
ROBOT 313 | P:  12,  39 | V: -94,   6
ROBOT 314 | P:  56,  59 | V: -51, -94
ROBOT 315 | P:  16, 102 | V: -58, -27
ROBOT 316 | P:  55,  30 | V:  26, -32
ROBOT 317 | P:   4,  26 | V:  87, -63
ROBOT 318 | P:  73,  77 | V: -94,  46
ROBOT 319 | P:  82,  94 | V: -42,  67
ROBOT 320 | P:  61,  51 | V: -87, -88
ROBOT 321 | P:  37,  16 | V: -75, -76
ROBOT 322 | P:   8,  70 | V:  -1,  19
ROBOT 323 | P:  80,  68 | V:  28, -35
ROBOT 324 | P:   5,  82 | V: -63,  10
ROBOT 325 | P:   9,  18 | V: -32,  75
ROBOT 326 | P:  97,  33 | V:  99,  94
ROBOT 327 | P:   0,  74 | V:   3,  45
ROBOT 328 | P:  16,  17 | V: -45, -52
ROBOT 329 | P:  15,  74 | V:  66,   8
ROBOT 330 | P:  43,   9 | V:  40,  71
ROBOT 331 | P:  99,  22 | V: -85, -23
ROBOT 332 | P:   3,  44 | V:   3, -93
ROBOT 333 | P:  41,  26 | V:  88, -23
ROBOT 334 | P:  21,  12 | V:  57, -38
ROBOT 335 | P:  75,  51 | V:  38, -86
ROBOT 336 | P:  12,  54 | V:  13, -23
ROBOT 337 | P:  67,  71 | V: -13,  32
ROBOT 338 | P:  30,  15 | V:  -1,  16
ROBOT 339 | P:  77,  73 | V:  15,   9
ROBOT 340 | P:  76,  29 | V: -73, -87
ROBOT 341 | P:  75,  35 | V: -95,  16
ROBOT 342 | P:  24,   4 | V:  75, -85
ROBOT 343 | P:  50,  99 | V: -96, -37
ROBOT 344 | P:  90,  32 | V:  77,  60
ROBOT 345 | P:   7,   2 | V:  91, -41
ROBOT 346 | P:  62,  13 | V:  45, -86
ROBOT 347 | P:   7,  86 | V:  40,  66
ROBOT 348 | P:  10, 102 | V: -37, -12
ROBOT 349 | P:  19,  87 | V:  56,   2
ROBOT 350 | P:  37,  73 | V:  92,  43
ROBOT 351 | P:  86,  43 | V: -99, -14
ROBOT 352 | P:   0,  75 | V:  46, -46
ROBOT 353 | P:   5,  53 | V:  64, -34
ROBOT 354 | P:  50,   9 | V:  57,  16
ROBOT 355 | P:  97,  16 | V: -24,   2
ROBOT 356 | P:  85,  35 | V:  33,  -9
ROBOT 357 | P:  11,  19 | V:   7, -76
ROBOT 358 | P:  25,   9 | V: -74,  87
ROBOT 359 | P:  72,  65 | V:  95, -69
ROBOT 360 | P:  24,  53 | V: -55,  32
ROBOT 361 | P:  88,  40 | V:  68,  15
ROBOT 362 | P:  79,  20 | V:   2, -82
ROBOT 363 | P:  55, 101 | V: -91, -31
ROBOT 364 | P:  29,   7 | V:  19,  55
ROBOT 365 | P:  48,  11 | V:  75, -92
ROBOT 366 | P:  15,  31 | V: -23,  70
ROBOT 367 | P:  68,  34 | V:  58, -65
ROBOT 368 | P:   4,  11 | V:  97,  41
ROBOT 369 | P:  75,  92 | V:  32,  66
ROBOT 370 | P:  93,   5 | V:  20, -91
ROBOT 371 | P:  50,   1 | V: -81,  77
ROBOT 372 | P:  76,  21 | V: -38, -82
ROBOT 373 | P:  77,  52 | V: -42,  15
ROBOT 374 | P:  76,  83 | V:  19,  43
ROBOT 375 | P:   6, 100 | V:  82,  32
ROBOT 376 | P:  31,  46 | V: -80, -59
ROBOT 377 | P:  12, 102 | V:  12, -86
ROBOT 378 | P:  27,  39 | V:  68,  21
ROBOT 379 | P:  71,  33 | V: -69, -53
ROBOT 380 | P:  23,  68 | V:  26, -35
ROBOT 381 | P:  59,  51 | V:   1, -69
ROBOT 382 | P:  74,  61 | V: -65, -86
ROBOT 383 | P:  78,  86 | V: -47, -45
ROBOT 384 | P:  29,   4 | V:   9, -23
ROBOT 385 | P:  77,  50 | V:  77, -15
ROBOT 386 | P:  88,  46 | V:  94,  78
ROBOT 387 | P:  60,  29 | V:  93,  55
ROBOT 388 | P:  35,  20 | V: -42,  17
ROBOT 389 | P:  46,  72 | V:  53,  68
ROBOT 390 | P:  68,  19 | V: -29,  -9
ROBOT 391 | P:   3,  48 | V:  50,  67
ROBOT 392 | P:   1,  18 | V:  21, -52
ROBOT 393 | P:  13,   6 | V:  46,  99
ROBOT 394 | P:  42,  73 | V: -88, -64
ROBOT 395 | P:  58,  71 | V:  80,  -6
ROBOT 396 | P:  41,  14 | V: -13, -52
ROBOT 397 | P:  74,   7 | V:   7,  60
ROBOT 398 | P:  52,   8 | V:  32, -96
ROBOT 399 | P:  47,  53 | V: -83,  49
ROBOT 400 | P:  39,  22 | V:  70, -13
ROBOT 401 | P:  37,  17 | V: -22,  80
ROBOT 402 | P:  70,  10 | V:  -3,  66
ROBOT 403 | P:  72,  80 | V:  85, -36
ROBOT 404 | P:  76,  41 | V:  55,  64
ROBOT 405 | P:   5,  34 | V: -32, -97
ROBOT 406 | P:  85,  73 | V:  98,  73
ROBOT 407 | P:  97,  45 | V:  29, -14
ROBOT 408 | P:  51,  15 | V:  62,  31
ROBOT 409 | P:  87,  85 | V:  11, -31
ROBOT 410 | P:  63,  17 | V:  44,  97
ROBOT 411 | P:   1,  83 | V:  77, -66
ROBOT 412 | P:  64,  81 | V:  70, -63
ROBOT 413 | P:  39,  60 | V:  35, -54
ROBOT 414 | P:  60, 102 | V: -23, -31
ROBOT 415 | P:   4,  79 | V: -97,  53
ROBOT 416 | P:   1,  14 | V:  73,  21
ROBOT 417 | P:  86,  79 | V:  81,  28
ROBOT 418 | P:  23,   4 | V: -62, -37
ROBOT 419 | P:  15,   9 | V: -45, -13
ROBOT 420 | P:  76,   4 | V:  81,  80
ROBOT 421 | P:  74,   5 | V: -73,  71
ROBOT 422 | P:  10,  49 | V:  65,  19
ROBOT 423 | P:  67,  35 | V: -12, -63
ROBOT 424 | P:   4,  91 | V: -95, -45
ROBOT 425 | P:  33,  20 | V: -44, -27
ROBOT 426 | P:  30,  53 | V: -18, -44
ROBOT 427 | P:  75,  89 | V:  -2,  11
ROBOT 428 | P:  43,  57 | V: -44,   5
ROBOT 429 | P:  90,  91 | V: -15,  23
ROBOT 430 | P:  34,  52 | V: -79,   5
ROBOT 431 | P:  31, 100 | V:  26, -61
ROBOT 432 | P:  52,  47 | V: -84,  17
ROBOT 433 | P:  64,  40 | V:  19, -33
ROBOT 434 | P:  14,  53 | V: -97, -49
ROBOT 435 | P:  44,  76 | V:  75,   9
ROBOT 436 | P:  51,  96 | V:   9, -41
ROBOT 437 | P:  87,  76 | V:  75,  39
ROBOT 438 | P:  36, 101 | V: -66,  96
ROBOT 439 | P:  30,  55 | V: -48,  -5
ROBOT 440 | P:  43,  66 | V:  40, -15
ROBOT 441 | P:  84,  28 | V:  20, -23
ROBOT 442 | P:   9,  71 | V:  91,  44
ROBOT 443 | P:   8,  44 | V:  43,  40
ROBOT 444 | P:  97,   3 | V:  43, -17
ROBOT 445 | P:  73,  70 | V:  54,  19
ROBOT 446 | P:  82,  23 | V: -15, -47
ROBOT 447 | P:  57,  48 | V:  -6, -43
ROBOT 448 | P:   0,  64 | V: -72,  14
ROBOT 449 | P:  17,  12 | V:  70,  86
ROBOT 450 | P:  43,  11 | V: -26,  95
ROBOT 451 | P:  86,   9 | V:  50,  76
ROBOT 452 | P:   1,  51 | V: -50, -54
ROBOT 453 | P:  47,  21 | V: -78, -18
ROBOT 454 | P:  14,  87 | V:  65,  -2
ROBOT 455 | P:  77,  72 | V: -51, -65
ROBOT 456 | P:  94,  71 | V:  -7, -80
ROBOT 457 | P:  20,   6 | V:   8,  51
ROBOT 458 | P:  26,  65 | V:  26,  82
ROBOT 459 | P:  37,  52 | V: -79, -40
ROBOT 460 | P:  96,   7 | V:  37, -62
ROBOT 461 | P:  27, 100 | V:  10,  28
ROBOT 462 | P:  87,  38 | V: -90,  99
ROBOT 463 | P:  37,  77 | V: -22,  32
ROBOT 464 | P:  28,  97 | V: -31, -51
ROBOT 465 | P:  69,  79 | V: -29,  47
ROBOT 466 | P:  14,  31 | V:  -1, -58
ROBOT 467 | P:  45,  23 | V:  22,  36
ROBOT 468 | P:  81,  38 | V:  50,  50
ROBOT 469 | P:  19,  96 | V:  -1,  27
ROBOT 470 | P:  54,  51 | V:  36,  74
ROBOT 471 | P:  20,  60 | V:  82, -88
ROBOT 472 | P:  79,  49 | V:  37,   5
ROBOT 473 | P:  74,  92 | V: -64, -80
ROBOT 474 | P:  87, 102 | V:  55,  32
ROBOT 475 | P:  57,  11 | V:  62,  12
ROBOT 476 | P:  73,   1 | V: -76, -41
ROBOT 477 | P:  61,  59 | V:  14,  -6
ROBOT 478 | P:  52,   6 | V:  25,  12
ROBOT 479 | P:   0,  91 | V: -55,  22
ROBOT 480 | P:  18,  15 | V:   1, -61
ROBOT 481 | P:  71,  34 | V:  28,   6
ROBOT 482 | P:   1,  87 | V:  73, -41
ROBOT 483 | P:  98,  17 | V:  34, -96
ROBOT 484 | P:  55,  56 | V:  93,  15
ROBOT 485 | P:  52,  86 | V: -52,  77
ROBOT 486 | P:   3,  95 | V:  43,  -5
ROBOT 487 | P:  60,  48 | V:   6, -79
ROBOT 488 | P:  32,  93 | V:  44, -85
ROBOT 489 | P:  90,  70 | V: -90, -94
ROBOT 490 | P:  29,  34 | V: -70,  35
ROBOT 491 | P:  62,  69 | V: -78,   4
ROBOT 492 | P:  68,  90 | V:  63,  71
ROBOT 493 | P:  27,  57 | V:  35, -44
ROBOT 494 | P:  36,  49 | V:  31, -80
ROBOT 495 | P:   6,  88 | V:  80,  37
ROBOT 496 | P:  11,  11 | V: -51, -77
ROBOT 497 | P:  63,  98 | V: -12,  27
ROBOT 498 | P:  39,  78 | V:  66,  33
ROBOT 499 | P:  56,   6 | V:  34,  67 
[2024-12-14 11:07:25,526] INFO day14:195 > Top Left 113 | Top Right 136 | Bottom Left 121 | Bottom Right 111 | Center 19 
[2024-12-14 11:07:25,526] INFO day14:201 > Safety Factor: 206407608 
[2024-12-14 11:07:25,526] INFO day14:121 > STEP 2 
[2024-12-14 11:07:25,530] INFO day14:91 > Room Size:
Height=103, Width=101
ROBOT   0 | P:  81,  13 | V:   2, -23
ROBOT   1 | P:  99,  71 | V: -90,   9
ROBOT   2 | P:   6,  49 | V: -90, -77
ROBOT   3 | P:  85,  75 | V:  82, -94
ROBOT   4 | P:   6,  89 | V: -39,  60
ROBOT   5 | P:  85,  94 | V:  14, -94
ROBOT   6 | P: 100,  69 | V: -52, -63
ROBOT   7 | P:  21,  98 | V:  42, -39
ROBOT   8 | P:  20,  72 | V: -93,  41
ROBOT   9 | P:  32,  30 | V:  27, -13
ROBOT  10 | P:   0,  75 | V: -10, -68
ROBOT  11 | P:  26,  90 | V:  38,  -2
ROBOT  12 | P:  31,  75 | V: -93, -68
ROBOT  13 | P:  15,  61 | V:  56,   6
ROBOT  14 | P:  39, 101 | V:   1,  63
ROBOT  15 | P:  10,  97 | V: -18,  70
ROBOT  16 | P:  29,  52 | V: -96,  54
ROBOT  17 | P:  20,  31 | V:  21, -26
ROBOT  18 | P:  39,  93 | V:  82, -86
ROBOT  19 | P:  26,  88 | V: -51,  24
ROBOT  20 | P:   9,  27 | V: -88, -72
ROBOT  21 | P:  15,  96 | V: -22,  18
ROBOT  22 | P:  92,  12 | V: -88,  24
ROBOT  23 | P:  31,  67 | V: -67,  86
ROBOT  24 | P:   8,  11 | V: -53, -68
ROBOT  25 | P:  86,  18 | V: -80,  34
ROBOT  26 | P:  85,  21 | V:  27, -25
ROBOT  27 | P:  76,  21 | V:  90,  78
ROBOT  28 | P:  88,  69 | V: -19, -47
ROBOT  29 | P:  53,  27 | V: -56, -16
ROBOT  30 | P:  42,  64 | V: -63,  72
ROBOT  31 | P:  89,  26 | V: -99,  -5
ROBOT  32 | P:  28,  38 | V: -81, -13
ROBOT  33 | P:  57, 100 | V:  -7, -18
ROBOT  34 | P:  84,  17 | V:  27,  74
ROBOT  35 | P:  34,  83 | V:  42,  50
ROBOT  36 | P:  54,  37 | V: -41,  17
ROBOT  37 | P:  70,  95 | V:  52,  44
ROBOT  38 | P:  92,  48 | V: -40,  21
ROBOT  39 | P:  13,  90 | V: -18, -32
ROBOT  40 | P:  89,  91 | V: -95,  86
ROBOT  41 | P:  75,  39 | V: -49,  63
ROBOT  42 | P:  20,  25 | V: -38,   7
ROBOT  43 | P:  89,  36 | V:  82,  -4
ROBOT  44 | P:  19,  53 | V:  42,  24
ROBOT  45 | P:   9,  73 | V:  45,  30
ROBOT  46 | P:  63,  55 | V:   8, -87
ROBOT  47 | P:  50,  48 | V:  13, -77
ROBOT  48 | P:  17,   0 | V:  58,  70
ROBOT  49 | P:  57,  42 | V:  99,  81
ROBOT  50 | P:  82,  21 | V:  20,  80
ROBOT  51 | P:  71,  50 | V:   1, -15
